"temp1","temp2","ldr","heater","humidity1","humidity2","pump","time"
"39","27","817","OFF","36","82",,NULL
"39","27","817","OFF","36","82",,NULL
"39","25","817","OFF","36","82",,NULL
"39","25","817","OFF","36","77",,NULL
"37","25","817","OFF","36","77",,NULL
"37","25","817","OFF","48","77",,NULL
"37","25","817","OFF","48","45",,NULL
"37","28","817","OFF","48","45",,NULL
"39","28","817","OFF","48","45",,NULL
"39","28","817","OFF","34","45",,NULL
"39","28","753","OFF","34","45",,NULL
"39","30","753","OFF","34","45",,NULL
"39","30","753","OFF","34","89",,NULL
"32","30","753","OFF","34","89",,NULL
"32","30","753","OFF","41","89",,NULL
"32","30","753","OFF","41","89",,NULL
"32","30","753","OFF","41","61",,NULL
"32","30","753","OFF","41","61",,NULL
"32","30","753","OFF","48","61",,NULL
"32","30","753","OFF","48","53",,NULL
"32","28","753","OFF","48","53",,NULL
"40","28","753","OFF","48","53",,NULL
"40","28","753","OFF","58","53",,NULL
"40","28","919","OFF","58","53",,NULL
"40","28","919","OFF","58","53",,NULL
"40","28","919","ON","58","53",,NULL
"40","21","919","ON","58","53",,NULL
"40","21","919","ON","58","44",,NULL
"37","21","919","ON","58","44",,NULL
"37","21","919","ON","49","44",,NULL
"37","21","919","ON","49","94",,NULL
"37","29","919","ON","49","94",,NULL
"30","29","919","ON","49","94",,NULL
"30","29","919","ON","39","94",,NULL
"30","29","919","ON","39","50",,NULL
"30","27","919","ON","39","50",,NULL
"31","27","919","ON","39","50",,NULL
"31","27","919","ON","42","50",,NULL
"31","27","10","ON","42","50",,NULL
"31","27","10","ON","42","89",,NULL
"31","24","10","ON","42","89",,NULL
"36","24","10","ON","42","89",,NULL
"36","24","10","ON","41","89",,NULL
"36","24","10","ON","41","50",,NULL
"36","30","10","ON","41","50",,NULL
"30","30","10","ON","41","50",,NULL
"30","30","10","ON","20","50",,NULL
"30","30","10","ON","20","50",,NULL
"30","30","10","ON","20","50",,NULL
"30","30","10","ON","20","97",,NULL
"30","28","10","ON","20","97",,NULL
"38","28","10","ON","20","97",,NULL
"38","28","10","ON","41","97",,NULL
"38","28","855","ON","41","97",,NULL
"38","28","855","ON","41","76",,NULL
"38","25","855","ON","41","76",,NULL
"38","25","855","ON","41","76",,NULL
"38","25","855","ON","59","76",,NULL
"38","25","855","ON","59","61",,NULL
"38","27","855","ON","59","61",,NULL
"37","27","855","ON","59","61",,NULL
"37","27","855","ON","28","61",,NULL
"37","28","855","ON","28","61",,NULL
"37","28","855","ON","28","91",,NULL
"38","28","855","ON","28","91",,NULL
"38","28","782","ON","28","91",,NULL
"38","28","782","ON","9","91",,NULL
"38","28","782","ON","9","94",,NULL
"38","30","782","ON","9","94",,NULL
"40","30","782","ON","9","94",,NULL
"40","30","782","ON","55","94",,NULL
"40","30","782","ON","55","94",,NULL
"40","30","782","ON","55","94",,NULL
"40","29","782","ON","55","94",,NULL
"40","29","782","ON","55","85",,NULL
"36","29","782","ON","55","85",,NULL
"36","29","782","ON","24","85",,NULL
"36","30","782","ON","24","85",,NULL
"36","30","782","ON","24","74",,NULL
"33","30","782","ON","24","74",,NULL
"33","30","315","ON","24","74",,NULL
"33","30","315","ON","47","74",,NULL
"33","23","315","ON","47","74",,NULL
"33","23","315","ON","47","61",,NULL
"35","23","315","ON","47","61",,NULL
"35","23","315","ON","21","61",,NULL
"35","23","315","ON","21","70",,NULL
"35","22","315","ON","21","70",,NULL
"31","22","315","ON","21","70",,NULL
"31","22","315","ON","43","70",,NULL
"31","22","315","ON","43","62",,NULL
"31","20","315","ON","43","62",,NULL
"31","20","348","ON","43","62",,NULL
"34","20","348","ON","43","62",,NULL
"34","20","348","ON","59","62",,NULL
"34","20","348","ON","59","62",,NULL
"34","20","348","OFF","59","62",,NULL
"34","20","348","OFF","59","55",,NULL
"34","22","348","OFF","59","55",,NULL
"34","22","348","OFF","59","55",,NULL
"34","22","348","OFF","19","55",,NULL
"34","20","348","OFF","19","55",,NULL
"34","20","348","OFF","19","86",,NULL
"36","20","348","OFF","19","86",,NULL
"36","20","348","OFF","26","86",,NULL
"36","20","348","OFF","26","63",,NULL
"36","21","348","OFF","26","63",,NULL
"36","21","716","OFF","26","63",,NULL
"36","21","716","OFF","26","63",,NULL
"36","21","716","OFF","11","63",,NULL
"36","28","716","OFF","11","63",,NULL
"36","28","716","OFF","11","64",,NULL
"35","28","716","OFF","11","64",,NULL
"35","28","716","OFF","43","64",,NULL
"35","26","716","OFF","43","64",,NULL
"35","26","716","OFF","43","46",,NULL
"31","26","716","OFF","43","46",,NULL
"31","26","716","OFF","24","46",,NULL
"31","26","716","OFF","24","46",,NULL
"31","26","716","ON","24","46",,NULL
"31","26","295","ON","24","46",,NULL
"31","23","295","ON","24","46",,NULL
"31","23","295","ON","24","57",,NULL
"35","23","295","ON","24","57",,NULL
"35","23","295","ON","46","57",,NULL
"35","28","295","ON","46","57",,NULL
"35","28","295","ON","46","84",,NULL
"33","28","295","ON","46","84",,NULL
"33","28","295","ON","27","84",,NULL
"33","27","295","ON","27","84",,NULL
"33","27","295","ON","27","63",,NULL
"31","27","295","ON","27","63",,NULL
"31","27","295","ON","24","63",,NULL
"31","27","283","ON","24","63",,NULL
"31","27","283","ON","24","63",,NULL
"31","27","283","ON","24","85",,NULL
"37","27","283","ON","24","85",,NULL
"37","27","283","ON","19","85",,NULL
"37","25","283","ON","19","85",,NULL
"37","25","283","ON","19","76",,NULL
"33","25","283","ON","19","76",,NULL
"33","25","283","ON","7","76",,NULL
"33","25","283","ON","7","76",,NULL
"33","25","283","ON","7","76",,NULL
"33","22","283","ON","7","76",,NULL
"33","22","283","ON","7","87",,NULL
"32","22","283","ON","7","87",,NULL
"32","22","283","ON","26","87",,NULL
"32","22","359","ON","26","87",,NULL
"32","28","359","ON","26","87",,NULL
"32","28","359","ON","26","79",,NULL
"39","28","359","ON","26","79",,NULL
"39","28","359","ON","9","79",,NULL
"39","30","359","ON","9","79",,NULL
"39","30","359","ON","9","48",,NULL
"36","30","359","ON","9","48",,NULL
"36","30","359","ON","38","48",,NULL
"36","21","359","ON","38","48",,NULL
"36","21","359","ON","38","59",,NULL
"35","21","359","ON","38","59",,NULL
"35","21","359","ON","44","59",,NULL
"35","21","626","ON","44","59",,NULL
"35","25","626","ON","44","59",,NULL
"35","25","626","ON","44","66",,NULL
"35","25","626","ON","44","66",,NULL
"35","25","626","ON","34","66",,NULL
"35","25","626","ON","34","66",,NULL
"35","25","626","OFF","34","66",,NULL
"35","30","626","OFF","34","66",,NULL
"35","30","626","OFF","34","66",,NULL
"39","30","626","OFF","34","66",,NULL
"39","30","626","OFF","51","66",,NULL
"39","22","626","OFF","51","66",,NULL
"39","22","626","OFF","51","69",,NULL
"39","22","626","OFF","51","69",,NULL
"39","22","626","OFF","42","69",,NULL
"39","22","841","OFF","42","69",,NULL
"39","26","841","OFF","42","69",,NULL
"39","26","841","OFF","42","52",,NULL
"30","26","841","OFF","42","52",,NULL
"30","26","841","OFF","50","52",,NULL
"30","21","841","OFF","50","52",,NULL
"30","21","841","OFF","50","47",,NULL
"31","21","841","OFF","50","47",,NULL
"31","21","841","OFF","58","47",,NULL
"31","21","841","OFF","58","47",,NULL
"31","21","841","OFF","58","67",,NULL
"35","21","841","OFF","58","67",,NULL
"35","21","841","OFF","34","67",,NULL
"35","21","841","OFF","34","67",,NULL
"35","21","841","ON","34","67",,NULL
"35","21","675","ON","34","67",,NULL
"35","25","675","ON","34","67",,NULL
"35","25","675","ON","34","53",,NULL
"34","25","675","ON","34","53",,NULL
"34","25","675","ON","23","53",,NULL
"34","25","675","ON","23","53",,NULL
"34","25","675","ON","23","66",,NULL
"33","25","675","ON","23","66",,NULL
"33","25","675","ON","16","66",,NULL
"33","29","675","ON","16","66",,NULL
"33","29","675","ON","16","42",,NULL
"32","29","675","ON","16","42",,NULL
"32","29","675","ON","50","42",,NULL
"32","29","31","ON","50","42",,NULL
"32","23","31","ON","50","42",,NULL
"32","23","31","ON","50","69",,NULL
"38","23","31","ON","50","69",,NULL
"38","23","31","ON","15","69",,NULL
"38","24","31","ON","15","69",,NULL
"38","24","31","ON","15","40",,NULL
"39","24","31","ON","15","40",,NULL
"39","24","31","ON","37","40",,NULL
"39","24","31","ON","37","40",,NULL
"39","24","31","OFF","37","40",,NULL
"39","30","31","OFF","37","40",,NULL
"39","30","31","OFF","37","51",,NULL
"34","30","31","OFF","37","51",,NULL
"34","30","31","OFF","46","51",,NULL
"34","30","162","OFF","46","51",,NULL
"34","22","162","OFF","46","51",,NULL
"34","22","162","OFF","46","48",,NULL
"39","22","162","OFF","46","48",,NULL
"39","22","162","OFF","43","48",,NULL
"39","24","162","OFF","43","48",,NULL
"39","24","162","OFF","43","58",,NULL
"36","24","162","OFF","43","58",,NULL
"36","24","162","OFF","7","58",,NULL
"36","30","162","OFF","7","58",,NULL
"36","30","162","OFF","7","53",,NULL
"35","30","162","OFF","7","53",,NULL
"35","30","162","OFF","29","53",,NULL
"35","30","850","OFF","29","53",,NULL
"35","27","850","OFF","29","53",,NULL
"35","27","850","OFF","29","90",,NULL
"30","27","850","OFF","29","90",,NULL
"30","27","850","OFF","29","90",,NULL
"30","27","850","OFF","39","90",,NULL
"30","27","850","OFF","39","90",,NULL
"30","25","850","OFF","39","90",,NULL
"30","25","850","OFF","39","99",,NULL
"30","25","850","OFF","39","99",,NULL
"30","25","850","OFF","48","99",,NULL
"30","22","850","OFF","48","99",,NULL
"30","22","850","OFF","48","63",,NULL
"31","22","850","OFF","48","63",,NULL
"31","22","850","OFF","25","63",,NULL
"31","22","15","OFF","25","63",,NULL
"31","22","15","OFF","25","57",,NULL
"31","23","15","OFF","25","57",,NULL
"31","23","15","OFF","27","57",,NULL
"30","23","15","OFF","27","57",,NULL
"30","23","15","OFF","27","57",,NULL
"30","23","15","OFF","27","85",,NULL
"30","23","15","OFF","60","85",,NULL
"35","23","15","OFF","60","85",,NULL
"35","23","15","OFF","60","67",,NULL
"35","24","15","OFF","60","67",,NULL
"35","24","15","OFF","60","67",,NULL
"35","24","15","OFF","12","67",,NULL
"34","24","15","OFF","12","67",,NULL
"34","24","15","ON","12","67",,NULL
"34","24","132","ON","12","67",,NULL
"34","24","132","ON","12","91",,NULL
"34","27","132","ON","12","91",,NULL
"34","27","132","ON","5","91",,NULL
"39","27","132","ON","5","91",,NULL
"39","27","132","ON","5","66",,NULL
"39","30","132","ON","5","66",,NULL
"39","30","132","ON","16","66",,NULL
"35","30","132","ON","16","66",,NULL
"35","30","132","ON","16","86",,NULL
"35","21","132","ON","16","86",,NULL
"35","21","132","ON","21","86",,NULL
"30","21","132","ON","21","86",,NULL
"30","21","325","ON","21","86",,NULL
"30","21","325","ON","21","78",,NULL
"30","20","325","ON","21","78",,NULL
"30","20","325","ON","7","78",,NULL
"40","20","325","ON","7","78",,NULL
"40","20","325","ON","7","78",,NULL
"40","20","325","ON","7","59",,NULL
"40","25","325","ON","7","59",,NULL
"40","25","325","ON","35","59",,NULL
"40","25","325","OFF","35","59",,NULL
"39","25","325","OFF","35","59",,NULL
"39","25","325","OFF","35","60",,NULL
"39","21","325","OFF","35","60",,NULL
"39","21","325","OFF","47","60",,NULL
"30","21","325","OFF","47","60",,NULL
"30","21","368","OFF","47","60",,NULL
"30","21","368","OFF","47","99",,NULL
"30","24","368","OFF","47","99",,NULL
"30","24","368","OFF","43","99",,NULL
"30","24","368","OFF","43","99",,NULL
"30","24","368","OFF","43","41",,NULL
"30","25","368","OFF","43","41",,NULL
"30","25","368","OFF","49","41",,NULL
"31","25","368","OFF","49","41",,NULL
"31","25","368","OFF","49","64",,NULL
"31","29","368","OFF","49","64",,NULL
"32","29","368","OFF","49","64",,NULL
"32","29","368","OFF","12","64",,NULL
"32","29","67","OFF","12","64",,NULL
"32","29","67","OFF","12","64",,NULL
"32","29","67","OFF","12","40",,NULL
"32","29","67","OFF","12","40",,NULL
"32","20","67","OFF","12","40",,NULL
"32","20","67","OFF","44","40",,NULL
"36","20","67","OFF","44","40",,NULL
"36","20","67","OFF","44","70",,NULL
"36","28","67","OFF","44","70",,NULL
"36","28","67","OFF","7","70",,NULL
"33","28","67","OFF","7","70",,NULL
"33","28","67","OFF","7","92",,NULL
"33","22","67","OFF","7","92",,NULL
"33","22","67","OFF","8","92",,NULL
"38","22","67","OFF","8","92",,NULL
"38","22","707","OFF","8","92",,NULL
"38","22","707","OFF","8","44",,NULL
"38","29","707","OFF","8","44",,NULL
"38","29","707","OFF","23","44",,NULL
"31","29","707","OFF","23","44",,NULL
"31","29","707","OFF","23","51",,NULL
"31","29","707","OFF","23","51",,NULL
"31","29","707","OFF","35","51",,NULL
"39","29","707","OFF","35","51",,NULL
"39","29","707","OFF","35","51",,NULL
"39","29","707","ON","35","51",,NULL
"39","28","707","ON","35","51",,NULL
"39","28","707","ON","35","44",,NULL
"39","28","707","ON","20","44",,NULL
"38","28","707","ON","20","44",,NULL
"38","28","961","ON","20","44",,NULL
"38","28","961","ON","20","44",,NULL
"38","28","961","ON","20","91",,NULL
"38","28","961","ON","26","91",,NULL
"38","28","961","ON","26","91",,NULL
"38","25","961","ON","26","91",,NULL
"38","25","961","ON","26","95",,NULL
"38","25","961","ON","48","95",,NULL
"36","25","961","ON","48","95",,NULL
"36","28","961","ON","48","95",,NULL
"36","28","961","ON","48","67",,NULL
"36","28","961","ON","57","67",,NULL
"40","28","961","ON","57","67",,NULL
"40","28","833","ON","57","67",,NULL
"40","22","833","ON","57","67",,NULL
"40","22","833","ON","57","70",,NULL
"40","22","833","ON","45","70",,NULL
"34","22","833","ON","45","70",,NULL
"34","22","833","ON","45","70",,NULL
"34","22","833","ON","45","70",,NULL
"34","22","833","ON","45","70",,NULL
"34","22","833","ON","45","71",,NULL
"34","22","833","ON","34","71",,NULL
"36","22","833","ON","34","71",,NULL
"36","30","833","ON","34","71",,NULL
"36","30","833","ON","34","98",,NULL
"36","30","833","ON","60","98",,NULL
"37","30","833","ON","60","98",,NULL
"37","30","653","ON","60","98",,NULL
"37","23","653","ON","60","98",,NULL
"37","23","653","ON","60","82",,NULL
"37","23","653","ON","21","82",,NULL
"39","23","653","ON","21","82",,NULL
"39","20","653","ON","21","82",,NULL
"39","20","653","ON","21","64",,NULL
"39","20","653","ON","60","64",,NULL
"35","20","653","ON","60","64",,NULL
"35","26","653","ON","60","64",,NULL
"35","26","653","ON","60","79",,NULL
"35","26","653","ON","16","79",,NULL
"34","26","653","ON","16","79",,NULL
"34","26","327","ON","16","79",,NULL
"34","26","327","ON","16","79",,NULL
"34","26","327","ON","16","79",,NULL
"34","25","327","ON","16","79",,NULL
"34","25","327","ON","16","50",,NULL
"34","25","327","ON","11","50",,NULL
"33","25","327","ON","11","50",,NULL
"33","29","327","ON","11","50",,NULL
"33","29","327","ON","11","48",,NULL
"33","29","327","ON","49","48",,NULL
"31","29","327","ON","49","48",,NULL
"31","22","327","ON","49","48",,NULL
"31","22","327","ON","49","77",,NULL
"31","22","327","ON","55","77",,NULL
"38","22","327","ON","55","77",,NULL
"38","22","674","ON","55","77",,NULL
"38","29","674","ON","55","77",,NULL
"38","29","674","ON","55","56",,NULL
"38","29","674","ON","24","56",,NULL
"36","29","674","ON","24","56",,NULL
"36","22","674","ON","24","56",,NULL
"36","22","674","ON","24","87",,NULL
"36","22","674","ON","49","87",,NULL
"33","22","674","ON","49","87",,NULL
"33","22","674","ON","49","87",,NULL
"33","22","674","OFF","49","87",,NULL
"33","29","674","OFF","49","87",,NULL
"33","29","674","OFF","49","60",,NULL
"33","29","674","OFF","20","60",,NULL
"38","29","674","OFF","20","60",,NULL
"38","29","883","OFF","20","60",,NULL
"38","28","883","OFF","20","60",,NULL
"38","28","883","OFF","20","74",,NULL
"38","28","883","OFF","30","74",,NULL
"31","28","883","OFF","30","74",,NULL
"31","28","883","OFF","30","74",,NULL
"31","28","883","OFF","30","87",,NULL
"31","28","883","OFF","37","87",,NULL
"32","28","883","OFF","37","87",,NULL
"32","29","883","OFF","37","87",,NULL
"32","29","883","OFF","37","77",,NULL
"32","29","883","OFF","28","77",,NULL
"31","29","883","OFF","28","77",,NULL
"31","29","85","OFF","28","77",,NULL
"31","27","85","OFF","28","77",,NULL
"31","27","85","OFF","28","68",,NULL
"31","27","85","OFF","56","68",,NULL
"37","27","85","OFF","56","68",,NULL
"37","27","85","OFF","56","68",,NULL
"37","27","85","OFF","56","68",,NULL
"37","21","85","OFF","56","68",,NULL
"37","21","85","OFF","56","94",,NULL
"37","21","85","OFF","29","94",,NULL
"34","21","85","OFF","29","94",,NULL
"34","20","85","OFF","29","94",,NULL
"34","20","85","OFF","29","94",,NULL
"34","20","85","OFF","30","94",,NULL
"37","20","85","OFF","30","94",,NULL
"37","20","770","OFF","30","94",,NULL
"37","30","770","OFF","30","94",,NULL
"37","30","770","OFF","30","40",,NULL
"37","30","770","OFF","50","40",,NULL
"32","30","770","OFF","50","40",,NULL
"32","21","770","OFF","50","40",,NULL
"32","21","770","OFF","50","63",,NULL
"32","21","770","OFF","21","63",,NULL
"30","21","770","OFF","21","63",,NULL
"30","26","770","OFF","21","63",,NULL
"30","26","770","OFF","21","70",,NULL
"30","26","770","OFF","18","70",,NULL
"36","26","770","OFF","18","70",,NULL
"36","26","947","OFF","18","70",,NULL
"36","26","947","OFF","18","70",,NULL
"36","26","947","OFF","18","70",,NULL
"36","21","947","OFF","18","70",,NULL
"36","21","947","OFF","18","95",,NULL
"36","21","947","OFF","52","95",,NULL
"31","21","947","OFF","52","95",,NULL
"31","22","947","OFF","52","95",,NULL
"31","22","947","OFF","52","52",,NULL
"31","22","947","OFF","12","52",,NULL
"33","22","947","OFF","12","52",,NULL
"33","29","947","OFF","12","52",,NULL
"33","29","947","OFF","12","42",,NULL
"33","29","947","OFF","29","42",,NULL
"33","29","285","OFF","29","42",,NULL
"38","29","285","OFF","29","42",,NULL
"38","30","285","OFF","29","42",,NULL
"38","30","285","OFF","29","61",,NULL
"38","30","285","OFF","27","61",,NULL
"33","30","285","OFF","27","61",,NULL
"33","30","285","OFF","27","42",,NULL
"33","28","285","OFF","27","42",,NULL
"33","28","285","OFF","25","42",,NULL
"35","28","285","OFF","25","42",,NULL
"35","28","285","OFF","25","42",,NULL
"35","28","285","OFF","25","42",,NULL
"35","24","285","OFF","25","42",,NULL
"35","24","285","OFF","25","95",,NULL
"35","24","900","OFF","25","95",,NULL
"35","24","900","OFF","45","95",,NULL
"35","24","900","OFF","45","95",,NULL
"35","24","900","OFF","45","95",,NULL
"35","24","900","OFF","45","91",,NULL
"35","24","900","OFF","21","91",,NULL
"39","24","900","OFF","21","91",,NULL
"39","24","900","OFF","21","94",,NULL
"39","24","900","OFF","21","94",,NULL
"39","24","900","OFF","33","94",,NULL
"35","24","900","OFF","33","94",,NULL
"35","24","900","OFF","33","70",,NULL
"35","21","900","OFF","33","70",,NULL
"35","21","848","OFF","33","70",,NULL
"35","21","848","OFF","28","70",,NULL
"35","21","848","OFF","28","70",,NULL
"35","21","848","OFF","28","57",,NULL
"35","25","848","OFF","28","57",,NULL
"35","25","848","OFF","49","57",,NULL
"37","25","848","OFF","49","57",,NULL
"37","25","848","OFF","49","57",,NULL
"37","25","848","OFF","49","57",,NULL
"37","25","848","OFF","49","51",,NULL
"37","28","848","OFF","49","51",,NULL
"37","28","848","OFF","22","51",,NULL
"31","28","848","OFF","22","51",,NULL
"31","28","848","OFF","22","83",,NULL
"31","24","848","OFF","22","83",,NULL
"31","24","209","OFF","22","83",,NULL
"31","24","209","OFF","8","83",,NULL
"38","24","209","OFF","8","83",,NULL
"38","27","209","OFF","8","83",,NULL
"38","27","209","OFF","8","64",,NULL
"38","27","209","OFF","5","64",,NULL
"38","27","209","OFF","5","64",,NULL
"38","30","209","OFF","5","64",,NULL
"38","30","209","OFF","5","54",,NULL
"38","30","209","OFF","25","54",,NULL
"38","30","209","OFF","25","54",,NULL
"38","30","209","OFF","25","78",,NULL
"38","27","209","OFF","25","78",,NULL
"38","27","693","OFF","25","78",,NULL
"38","27","693","OFF","38","78",,NULL
"36","27","693","OFF","38","78",,NULL
"36","27","693","OFF","38","78",,NULL
"36","27","693","ON","38","78",,NULL
"36","27","693","ON","38","52",,NULL
"36","23","693","ON","38","52",,NULL
"36","23","693","ON","15","52",,NULL
"33","23","693","ON","15","52",,NULL
"33","23","693","ON","15","82",,NULL
"33","20","693","ON","15","82",,NULL
"40","20","693","ON","15","82",,NULL
"40","20","693","ON","28","82",,NULL
"40","27","693","ON","28","82",,NULL
"40","27","693","ON","28","97",,NULL
"40","27","930","ON","28","97",,NULL
"39","27","930","ON","28","97",,NULL
"39","27","930","ON","20","97",,NULL
"39","27","930","ON","20","82",,NULL
"39","30","930","ON","20","82",,NULL
"33","30","930","ON","20","82",,NULL
"33","30","930","ON","14","82",,NULL
"33","30","930","ON","14","41",,NULL
"33","22","930","ON","14","41",,NULL
"34","22","930","ON","14","41",,NULL
"34","22","930","ON","12","41",,NULL
"34","22","930","ON","12","41",,NULL
"34","22","930","ON","12","41",,NULL
"34","22","930","ON","12","40",,NULL
"34","22","250","ON","12","40",,NULL
"34","22","250","ON","12","40",,NULL
"33","22","250","ON","12","40",,NULL
"33","22","250","ON","59","40",,NULL
"33","22","250","ON","59","87",,NULL
"33","23","250","ON","59","87",,NULL
"32","23","250","ON","59","87",,NULL
"32","23","250","ON","56","87",,NULL
"32","23","250","ON","56","42",,NULL
"32","20","250","ON","56","42",,NULL
"32","20","250","ON","56","42",,NULL
"32","20","250","ON","25","42",,NULL
"32","20","397","ON","25","42",,NULL
"32","20","397","ON","25","87",,NULL
"32","25","397","ON","25","87",,NULL
"30","25","397","ON","25","87",,NULL
"30","25","397","ON","35","87",,NULL
"30","25","397","ON","35","71",,NULL
"30","22","397","ON","35","71",,NULL
"37","22","397","ON","35","71",,NULL
"37","22","397","ON","10","71",,NULL
"37","22","397","ON","10","71",,NULL
"37","22","397","ON","10","71",,NULL
"37","26","397","ON","10","71",,NULL
"37","26","397","ON","10","63",,NULL
"31","26","397","ON","10","63",,NULL
"31","26","397","ON","8","63",,NULL
"31","26","231","ON","8","63",,NULL
"31","26","231","ON","8","78",,NULL
"31","30","231","ON","8","78",,NULL
"32","30","231","ON","8","78",,NULL
"32","30","231","ON","50","78",,NULL
"32","30","231","ON","50","71",,NULL
"32","28","231","ON","50","71",,NULL
"30","28","231","ON","50","71",,NULL
"30","28","231","ON","45","71",,NULL
"30","30","231","ON","45","71",,NULL
"30","30","231","ON","45","95",,NULL
"37","30","231","ON","45","95",,NULL
"37","30","231","ON","47","95",,NULL
"37","30","744","ON","47","95",,NULL
"37","23","744","ON","47","95",,NULL
"37","23","744","ON","47","73",,NULL
"31","23","744","ON","47","73",,NULL
"31","23","744","ON","24","73",,NULL
"31","23","744","ON","24","73",,NULL
"31","23","744","OFF","24","73",,NULL
"31","27","744","OFF","24","73",,NULL
"31","27","744","OFF","24","85",,NULL
"32","27","744","OFF","24","85",,NULL
"32","27","744","OFF","24","85",,NULL
"32","30","744","OFF","24","85",,NULL
"32","30","744","OFF","24","74",,NULL
"40","30","744","OFF","24","74",,NULL
"40","30","744","OFF","54","74",,NULL
"40","30","762","OFF","54","74",,NULL
"40","28","762","OFF","54","74",,NULL
"40","28","762","OFF","54","86",,NULL
"32","28","762","OFF","54","86",,NULL
"32","28","762","OFF","34","86",,NULL
"32","27","762","OFF","34","86",,NULL
"32","27","762","OFF","34","49",,NULL
"39","27","762","OFF","34","49",,NULL
"39","27","762","OFF","34","49",,NULL
"39","25","762","OFF","34","49",,NULL
"39","25","762","OFF","34","48",,NULL
"39","25","762","OFF","34","48",,NULL
"37","25","762","OFF","34","48",,NULL
"37","25","762","OFF","17","48",,NULL
"37","25","762","OFF","17","48",,NULL
"37","25","913","OFF","17","48",,NULL
"37","25","913","OFF","17","48",,NULL
"37","25","913","OFF","17","99",,NULL
"35","25","913","OFF","17","99",,NULL
"35","25","913","OFF","37","99",,NULL
"35","30","913","OFF","37","99",,NULL
"35","30","913","OFF","37","64",,NULL
"40","30","913","OFF","37","64",,NULL
"40","30","913","OFF","51","64",,NULL
"40","24","913","OFF","51","64",,NULL
"40","24","913","OFF","51","72",,NULL
"38","24","913","OFF","51","72",,NULL
"38","24","913","OFF","36","72",,NULL
"38","24","608","OFF","36","72",,NULL
"38","29","608","OFF","36","72",,NULL
"38","29","608","OFF","36","53",,NULL
"36","29","608","OFF","36","53",,NULL
"36","29","608","OFF","31","53",,NULL
"36","23","608","OFF","31","53",,NULL
"36","23","608","OFF","31","53",,NULL
"36","23","608","OFF","31","71",,NULL
"31","23","608","OFF","31","71",,NULL
"31","23","608","OFF","53","71",,NULL
"31","23","608","ON","53","71",,NULL
"31","29","608","ON","53","71",,NULL
"31","29","608","ON","53","90",,NULL
"35","29","608","ON","53","90",,NULL
"35","29","608","ON","51","90",,NULL
"35","29","972","ON","51","90",,NULL
"35","21","972","ON","51","90",,NULL
"35","21","972","ON","51","52",,NULL
"34","21","972","ON","51","52",,NULL
"34","21","972","ON","8","52",,NULL
"34","25","972","ON","8","52",,NULL
"34","25","972","ON","8","84",,NULL
"31","25","972","ON","8","84",,NULL
"31","25","972","ON","33","84",,NULL
"31","21","972","ON","33","84",,NULL
"31","21","972","ON","33","89",,NULL
"39","21","972","ON","33","89",,NULL
"39","21","972","ON","5","89",,NULL
"39","21","704","ON","5","89",,NULL
"39","21","704","ON","5","89",,NULL
"39","22","704","ON","5","89",,NULL
"39","22","704","ON","5","78",,NULL
"37","22","704","ON","5","78",,NULL
"37","22","704","ON","5","78",,NULL
"37","22","704","ON","17","78",,NULL
"37","29","704","ON","17","78",,NULL
"37","29","704","ON","17","74",,NULL
"33","29","704","ON","17","74",,NULL
"33","29","704","ON","12","74",,NULL
"33","24","704","ON","12","74",,NULL
"33","24","704","ON","12","73",,NULL
"38","24","704","ON","12","73",,NULL
"38","24","704","ON","53","73",,NULL
"38","24","794","ON","53","73",,NULL
"38","25","794","ON","53","73",,NULL
"38","25","794","ON","53","85",,NULL
"34","25","794","ON","53","85",,NULL
"34","25","794","ON","29","85",,NULL
"34","20","794","ON","29","85",,NULL
"34","20","794","ON","29","54",,NULL
"38","20","794","ON","29","54",,NULL
"38","20","794","ON","35","54",,NULL
"38","20","794","ON","35","54",,NULL
"38","23","794","ON","35","54",,NULL
"38","23","794","ON","35","74",,NULL
"38","23","794","OFF","35","74",,NULL
"39","23","794","OFF","35","74",,NULL
"39","23","794","OFF","25","74",,NULL
"39","23","794","OFF","25","74",,NULL
"39","25","794","OFF","25","74",,NULL
"39","25","794","OFF","25","96",,NULL
"34","25","794","OFF","25","96",,NULL
"34","25","794","OFF","6","96",,NULL
"34","30","794","OFF","6","96",,NULL
"34","30","794","OFF","6","95",,NULL
"36","30","794","OFF","6","95",,NULL
"36","30","794","OFF","21","95",,NULL
"36","22","794","OFF","21","95",,NULL
"36","22","794","OFF","21","83",,NULL
"34","22","794","OFF","21","83",,NULL
"34","22","794","OFF","60","83",,NULL
"34","22","167","OFF","60","83",,NULL
"34","30","167","OFF","60","83",,NULL
"34","30","167","OFF","60","100",,NULL
"38","30","167","OFF","60","100",,NULL
"38","30","167","OFF","28","100",,NULL
"38","30","167","OFF","28","100",,NULL
"38","30","167","ON","28","100",,NULL
"38","25","167","ON","28","100",,NULL
"38","25","167","ON","28","61",,NULL
"36","25","167","ON","28","61",,NULL
"36","25","167","ON","11","61",,NULL
"36","24","167","ON","11","61",,NULL
"36","24","167","ON","11","62",,NULL
"39","24","167","ON","11","62",,NULL
"39","24","167","ON","30","62",,NULL
"39","24","855","ON","30","62",,NULL
"39","30","855","ON","30","62",,NULL
"39","30","855","ON","30","88",,NULL
"34","30","855","ON","30","88",,NULL
